year,ticker,risk_score
2020,CSGP,38
2021,CSGP,28
2022,CSGP,32
2023,CSGP,20
2020,CSX,27
2021,CSX,31
2022,CSX,40
2023,CSX,20
2020,CTAS,18
2021,CTAS,19
2022,CTAS,20
2023,CTAS,11
2020,CTSH,65
2021,CTSH,88
2022,CTSH,52
2023,CTSH,26
2020,CTVA,33
2021,CTVA,40
2022,CTVA,56
2023,CTVA,30
2020,CVS,45
2021,CVS,39
2022,CVS,58
2023,CVS,36
2020,CVX,81
2021,CVX,69
2022,CVX,35
2023,CVX,5
2020,CZR,27
2021,CZR,40
2022,CZR,39
2023,CZR,31
2020,DAL,81
2021,DAL,55
2022,DAL,51
2023,DAL,34
2020,DAY,33
2021,DAY,19
2022,DAY,16
2023,DAY,14
2020,DD,43
2021,DD,54
2022,DD,52
2023,DD,18
2020,DELL,73
2021,DELL,86
2022,DELL,19
2023,DELL,16
2020,DE,82
2021,DE,17
2022,DE,11
2023,DE,13
2020,DFS,36
2021,DFS,53
2022,DFS,15
2023,DFS,9
2020,DGX,56
2021,DGX,120
2022,DGX,38
2023,DGX,19
2020,DG,43
2021,DG,67
2022,DG,20
2023,DG,9
2020,DHI,47
2021,DHI,25
2022,DHI,22
2023,DHI,33
2020,DHR,68
2021,DHR,62
2022,DHR,33
2023,DHR,17
2020,DIS,48
2021,DIS,104
2022,DIS,45
2023,DIS,16
2020,DLR,45
2021,DLR,76
2022,DLR,45
2023,DLR,49
2020,DLTR,65
2021,DLTR,40
2022,DLTR,32
2023,DLTR,10
2020,DOC,60
2021,DOC,48
2022,DOC,31
2023,DOC,19
2020,DOV,50
2020,DOW,40
2021,DOW,42
2022,DOW,39
2023,DOW,33
2020,DPZ,85
2021,DPZ,54
2022,DPZ,34
2023,DPZ,23
2020,DRI,63
2021,DRI,30
2022,DRI,11
2023,DRI,30
2020,DUK,79
2021,DUK,5
2022,DUK,17
2023,DUK,12
2020,DVA,44
2021,DVA,40
2022,DVA,37
2023,DVA,16
2020,DXCM,75
2021,DXCM,76
2022,DXCM,48
2023,DXCM,9
2023,D,13
2020,EA,79
2021,EA,48
2022,EA,50
2023,EA,7
2020,EBAY,34
2021,EBAY,37
2022,EBAY,35
2023,EBAY,12
2020,ECL,50
2021,ECL,67
2022,ECL,45
2023,ECL,26
2020,ED,22
2021,ED,38
2022,ED,28
2023,ED,12
2020,EFX,49
2021,EFX,40
2022,EFX,19
2023,EFX,13
2020,EG,39
2021,EG,48
2023,EG,4
2020,ELV,61
2021,ELV,51
2022,ELV,51
2023,ELV,28
2020,EL,34
2021,EL,25
2022,EL,4
2023,EL,9
2023,EMN,3
2020,EMR,57
2021,EMR,55
2022,EMR,24
2023,EMR,9
2020,ENPH,47
2021,ENPH,71
2022,ENPH,56
2023,ENPH,8
2020,EOG,43
2021,EOG,57
2022,EOG,59
2023,EOG,1
2020,EPAM,40
2021,EPAM,62
2022,EPAM,39
2023,EPAM,9
2020,EQIX,71
2021,EQIX,121
2022,EQIX,36
2023,EQIX,16
2023,EQR,34
2020,EQT,39
2021,EQT,17
2022,EQT,5
2023,EQT,10
2020,ERIE,113
2021,ERIE,27
2022,ERIE,30
2023,ERIE,18
2020,ESS,73
2021,ESS,35
2022,ESS,14
2023,ESS,42
2020,ES,39
2021,ES,29
2020,ETN,23
2021,ETN,34
2022,ETN,31
2023,ETN,36
2021,ETR,53
2022,ETR,40
2023,ETR,43
2020,EVRG,62
2021,EVRG,56
2022,EVRG,32
2023,EVRG,16
2020,EW,16
2021,EW,33
2022,EW,23
2023,EW,10
2020,EXC,31
2021,EXC,31
2022,EXC,12
2023,EXC,15
2020,EXPD,95
2021,EXPD,59
2022,EXPD,50
2023,EXPD,62
2020,EXPE,83
2021,EXPE,95
2022,EXPE,95
2023,EXPE,12
2020,EXR,25
2021,EXR,20
2022,EXR,16
2023,EXR,16
2020,FAST,58
2021,FAST,39
2022,FAST,54
2023,FAST,22
2020,FDS,28
2021,FDS,16
2022,FDS,36
2023,FDS,21
2020,FDX,101
2021,FDX,37
2022,FDX,23
2023,FDX,26
2020,FFIV,24
2021,FFIV,19
2022,FFIV,5
2023,FFIV,9
2020,FICO,66
2021,FICO,40
2022,FICO,21
2023,FICO,13
2023,FIS,17
2020,FITB,64
2021,FITB,23
2022,FITB,33
2023,FITB,5
2020,FI,82
2021,FI,56
2022,FI,18
2023,FI,11
2020,FMC,39
2021,FMC,63
2022,FMC,26
2023,FMC,15
2020,FRT,27
2021,FRT,32
2022,FRT,48
2023,FRT,37
2020,FSLR,56
2021,FSLR,31
2022,FSLR,15
2023,FSLR,14
2020,FTNT,68
2021,FTNT,72
2022,FTNT,53
2023,FTNT,19
2020,FTV,28
2021,FTV,37
2022,FTV,34
2023,FTV,4
2020,F,48
2021,F,50
2022,F,52
2023,F,17
2020,GDDY,57
2021,GDDY,24
2022,GDDY,25
2023,GDDY,17
2020,GD,48
2021,GD,46
2022,GD,44
2023,GD,22
2022,GEHC,43
2023,GEHC,34
2020,GEN,47
2021,GEN,44
2022,GEN,24
2023,GEN,10
2020,GILD,124
2021,GILD,72
2022,GILD,48
2023,GILD,23
2020,GIS,22
2021,GIS,43
2022,GIS,9
2023,GIS,8
2020,GLW,28
2021,GLW,29
2022,GLW,22
2023,GLW,23
2020,GL,36
2021,GL,45
2022,GL,31
2023,GL,30
2023,GM,19
2020,GNRC,75
2021,GNRC,27
2022,GNRC,16
2023,GNRC,9
2020,GOOG,49
2021,GOOG,49
2022,GOOG,25
2023,GOOG,9
2020,GPC,69
2021,GPC,40
2022,GPC,16
2023,GPC,11
2021,GPN,54
2022,GPN,54
2023,GPN,7
2020,GRMN,47
2021,GRMN,128
2022,GRMN,65
2023,GRMN,12
2020,GS,35
2021,GS,41
2022,GS,21
2023,GS,8
2020,GWW,58
2021,GWW,195
2022,GWW,47
2023,GWW,25
2020,HAL,77
2021,HAL,45
2022,HAL,2
2023,HAL,1
2020,HAS,63
2021,HAS,48
2022,HAS,37
2023,HAS,47
2023,HBAN,4
2020,HCA,68
2021,HCA,46
2022,HCA,49
2023,HCA,30
2020,HD,73
2021,HD,43
2022,HD,62
2023,HD,22
2021,HES,74
2022,HES,68
2023,HES,11
2020,HII,48
2021,HII,35
2022,HII,19
2023,HII,26
2020,HLT,91
2021,HLT,64
2022,HLT,42
2023,HLT,33
2020,HOLX,37
2021,HOLX,30
2022,HOLX,62
2023,HOLX,10
2020,HPE,84
2021,HPE,51
2022,HPE,8
2023,HPE,9
2020,HPQ,70
2021,HPQ,42
2022,HPQ,17
2023,HPQ,12
2020,HRL,35
2021,HRL,78
2022,HRL,4
2023,HRL,10
2020,HSIC,64
2021,HSIC,78
2022,HSIC,78
2023,HSIC,23
2020,HST,35
2021,HST,44
2022,HST,36
2023,HST,13
2020,HSY,54
2021,HSY,20
2022,HSY,12
2023,HSY,13
2020,HUBB,35
2021,HUBB,65
2022,HUBB,68
2023,HUBB,6
2020,HUM,47
2021,HUM,62
2022,HUM,28
2023,HUM,9
2020,HWM,62
2021,HWM,68
2022,HWM,44
2023,HWM,14
2020,IBM,29
2021,IBM,31
2022,IBM,7
2023,IBM,6
2023,ICE,41
2020,IDXX,50
2021,IDXX,71
2022,IDXX,38
2023,IDXX,20
2020,IEX,39
2021,IEX,31
2022,IEX,43
2023,IEX,13
2020,IFF,60
2021,IFF,59
2022,IFF,49
2023,IFF,15
2020,INCY,25
2021,INCY,29
2022,INCY,42
2023,INCY,18
2020,INTU,45
2021,INTU,62
2022,INTU,31
2023,INTU,18
2020,INVH,43
2021,INVH,74
2022,INVH,30
2023,INVH,44
2020,IPG,29
2021,IPG,51
2022,IPG,54
2023,IPG,33
2020,IQV,29
2023,IQV,7
2020,IRM,87
2021,IRM,23
2022,IRM,10
2023,IRM,4
2020,IR,50
2021,IR,79
2022,IR,80
2023,IR,16
2020,ISRG,41
2020,ITW,62
2021,ITW,55
2022,ITW,37
2023,ITW,11
2020,IT,61
2021,IT,62
2022,IT,92
2023,IT,33
2020,IVZ,80
2021,IVZ,76
2022,IVZ,34
2023,IVZ,11
2020,JBHT,27
2021,JBHT,40
2022,JBHT,35
2023,JBHT,22
2020,JBL,41
2021,JBL,50
2022,JBL,43
2023,JBL,19
2020,JCI,38
2021,JCI,21
2022,JCI,13
2023,JCI,13
2020,JKHY,21
2021,JKHY,27
2022,JKHY,18
2023,JKHY,15
2020,JNJ,18
2021,JNJ,37
2022,JNJ,38
2023,JNJ,13
2021,JNPR,34
2022,JNPR,42
2023,JNPR,22
2020,JPM,44
2021,JPM,40
2022,JPM,23
2023,JPM,22
2020,J,66
2021,J,45
2022,J,16
2023,J,23
2020,KDP,20
2021,KDP,89
2022,KDP,36
2023,KDP,11
2020,KEYS,54
2021,KEYS,24
2022,KEYS,15
2023,KEY,3
2020,KHC,81
2021,KHC,99
2022,KHC,25
2023,KHC,10
2020,KIM,133
2023,KIM,19
2020,KKR,31
2021,KKR,34
2022,KKR,37
2023,KKR,15
2020,KLAC,51
2021,KLAC,35
2022,KLAC,21
2023,KLAC,12
2020,KMB,23
2021,KMB,33
2022,KMB,15
2023,KMB,15
2020,KMI,62
2021,KMI,43
2023,KMI,24
2020,KMX,39
2021,KMX,52
2022,KMX,25
2023,KMX,4
2020,KO,50
2021,KO,80
2022,KO,55
2023,KO,8
2020,KR,35
2021,KR,47
2022,KR,43
2023,KR,21
2023,KVUE,15
2020,K,77
2021,K,71
2022,K,60
2023,K,31
2020,LDOS,48
2021,LDOS,53
2022,LDOS,36
2023,LDOS,20
2020,LEN,43
2021,LEN,41
2022,LEN,29
2023,LEN,15
2022,LHX,9
2023,LHX,12
2020,LH,57
2021,LH,68
2022,LH,83
2023,LH,12
2020,LII,59
2021,LII,45
2022,LII,41
2023,LII,18
2020,LIN,35
2021,LIN,44
2022,LIN,12
2023,LIN,14
2020,LKQ,44
2021,LKQ,43
2022,LKQ,30
2023,LKQ,18
2020,LLY,37
2021,LLY,43
2022,LLY,68
2023,LLY,14
2020,LMT,97
2021,LMT,40
2022,LMT,36
2023,LMT,10
2020,LNT,88
2021,LNT,51
2022,LNT,14
2023,LNT,13
2020,LOW,46
2021,LOW,64
2022,LOW,61
2023,LOW,21
2020,LRCX,30
2021,LRCX,53
2022,LRCX,34
2023,LRCX,24
2020,LULU,63
2021,LULU,57
2022,LULU,16
2023,LULU,59
2020,LUV,73
2021,LUV,74
2022,LUV,74
2023,LUV,41
2020,LVS,42
2021,LVS,67
2022,LVS,27
2023,LVS,6
2020,LW,51
2021,LW,63
2022,LW,30
2023,LW,30
2020,LYB,49
2021,LYB,39
2022,LYB,20
2023,LYB,4
2020,LYV,64
2021,LYV,59
2022,LYV,53
2023,LYV,24
2020,L,94
2021,L,56
2022,L,73
2023,L,55
2020,MAA,37
2021,MAA,47
2022,MAA,50
2023,MAA,30
2020,MAS,32
2021,MAS,38
2022,MAS,24
2023,MAS,7
2020,MA,85
2021,MA,25
2022,MA,41
2023,MA,8
2020,MCHP,32
2021,MCHP,46
2022,MCHP,73
2023,MCHP,33
2020,MCK,55
2021,MCK,22
2022,MCK,48
2023,MCK,9
2020,MCO,42
2021,MCO,63
2022,MCO,26
2023,MCO,11
2020,MDLZ,39
2021,MDLZ,42
2022,MDLZ,50
2023,MDLZ,38
2020,MDT,62
2021,MDT,62
2022,MDT,46
2023,MDT,23
2020,META,45
2021,META,42
2022,META,28
2023,META,21
2020,MET,46
2023,MET,16
2020,MGM,50
2021,MGM,47
2022,MGM,29
2023,MGM,8
2020,MHK,34
2021,MHK,32
2022,MHK,43
2023,MHK,10
2020,MKC,36
2021,MKC,64
2022,MKC,41
2023,MKC,27
2020,MKTX,31
2021,MKTX,38
2022,MKTX,24
2023,MKTX,14
2020,MLM,34
2021,MLM,29
2022,MLM,24
2023,MLM,19
2020,MMC,68
2021,MMC,61
2022,MMC,46
2023,MMC,11
2020,MMM,85
2021,MMM,56
2022,MMM,66
2023,MMM,6
2020,MNST,31
2021,MNST,30
2022,MNST,38
2023,MNST,31
2020,MOS,28
2021,MOS,38
2022,MOS,39
2023,MOS,17
2020,MO,38
2021,MO,31
2022,MO,32
2023,MO,17
2020,MPC,27
2021,MPC,36
2022,MPC,33
2023,MPC,4
2020,MPWR,65
2021,MPWR,31
2022,MPWR,37
2023,MPWR,6
2020,MRK,51
2021,MRK,54
2022,MRK,30
2023,MRK,4
2020,MRNA,64
2021,MRNA,63
2022,MRNA,30
2023,MRNA,19
2020,MSCI,30
2021,MSCI,30
2022,MSCI,36
2023,MSCI,16
2020,MSFT,46
2021,MSFT,20
2022,MSFT,17
2023,MSFT,10
2022,MSI,8
2023,MSI,23
2020,MTB,50
2021,MTB,55
2022,MTB,41
2023,MTB,22
2020,MTCH,54
2021,MTCH,38
2022,MTCH,30
2023,MTCH,21
2020,MTD,47
2021,MTD,41
2022,MTD,97
2023,MTD,28
2020,MU,95
2021,MU,42
2022,MU,14
2023,MU,13
2020,NCLH,103
2021,NCLH,71
2022,NCLH,50
2023,NCLH,35
2020,NDAQ,51
2021,NDAQ,33
2022,NDAQ,15
2023,NDAQ,15
2020,NDSN,50
2021,NDSN,50
2022,NDSN,10
2023,NDSN,9
2020,NEE,25
2021,NEE,28
2022,NEE,17
2023,NEE,17
2020,NFLX,81
2021,NFLX,48
2022,NFLX,20
2023,NFLX,5
2020,NI,61
2021,NI,27
2022,NI,16
2023,NI,8
2020,NKE,52
2021,NKE,42
2022,NKE,30
2023,NKE,51
2020,NOC,67
2021,NOC,47
2022,NOC,32
2023,NOC,15
2020,NOW,57
2021,NOW,42
2022,NOW,13
2023,NOW,6
2020,NRG,24
2021,NRG,29
2022,NRG,33
2020,NTAP,67
2021,NTAP,40
2022,NTAP,14
2023,NTAP,9
2020,NTRS,48
2021,NTRS,37
2022,NTRS,16
2023,NTRS,16
2020,NUE,35
2021,NUE,55
2022,NUE,45
2023,NUE,24
2020,NVDA,85
2021,NVDA,55
2022,NVDA,74
2023,NVDA,15
2020,NVR,27
2021,NVR,41
2022,NVR,43
2023,NVR,17
2020,NWS,51
2021,NWS,33
2022,NWS,12
2023,NWS,19
2020,NXPI,47
2021,NXPI,39
2022,NXPI,30
2023,NXPI,12
2020,ODFL,55
2021,ODFL,37
2022,ODFL,20
2023,ODFL,5
2020,OKE,62
2021,OKE,32
2022,OKE,36
2023,OKE,6
2020,ON,22
2021,ON,66
2022,ON,32
2023,ON,15
2020,ORCL,47
2021,ORCL,68
2022,ORCL,22
2023,ORCL,11
2020,ORLY,38
2021,ORLY,32
2022,ORLY,18
2023,ORLY,19
2020,OTIS,33
2021,OTIS,66
2022,OTIS,37
2023,OTIS,7
2020,O,71
2021,O,77
2022,O,39
2023,O,14
2020,PANW,82
2021,PANW,57
2022,PANW,18
2023,PANW,9
2020,PARA,65
2021,PARA,57
2022,PARA,25
2023,PARA,8
2020,PAYC,47
2021,PAYC,38
2022,PAYC,9
2023,PAYC,4
2020,PAYX,31
2021,PAYX,37
2022,PAYX,5
2023,PAYX,4
2020,PCAR,33
2021,PCAR,22
2022,PCAR,21
2023,PCAR,7
2020,PCG,30
2021,PCG,28
2022,PCG,41
2023,PCG,10
2023,PEG,21
2021,PEP,47
2022,PEP,16
2023,PEP,16
2023,PFE,24
2020,PFG,37
2021,PFG,32
2022,PFG,6
2023,PFG,9
2020,PGR,89
2021,PGR,75
2022,PGR,88
2023,PGR,27
2020,PG,38
2021,PG,59
2022,PG,17
2023,PG,17
2020,PHM,98
2021,PHM,98
2022,PHM,65
2023,PHM,23
2020,PKG,27
2021,PKG,66
2022,PKG,26
2023,PKG,3
2020,PLD,31
2021,PLD,47
2022,PLD,11
2023,PLD,26
2020,PLTR,37
2021,PLTR,42
2022,PLTR,33
2023,PLTR,8
2020,PM,45
2021,PM,50
2022,PM,53
2023,PM,17
2020,PNC,33
2021,PNC,46
2022,PNC,37
2023,PNC,11
2020,PNR,55
2021,PNR,101
2022,PNR,86
2023,PNR,8
2021,PNW,31
2022,PNW,14
2023,PNW,8
2020,PODD,38
2021,PODD,36
2022,PODD,40
2023,PODD,29
2020,POOL,20
2021,POOL,49
2022,POOL,27
2023,POOL,33
2020,PPG,24
2021,PPG,48
2022,PPG,34
2023,PPG,22
2020,PRU,96
2021,PRU,32
2022,PRU,15
2023,PRU,12
2021,PSA,59
2023,PSA,30
2020,PSX,56
2021,PSX,51
2022,PSX,40
2023,PSX,27
2020,PTC,56
2021,PTC,13
2022,PTC,2
2023,PTC,6
2020,PWR,65
2021,PWR,52
2022,PWR,15
2023,PWR,10
2020,PYPL,71
2021,PYPL,38
2022,PYPL,5
2023,PYPL,4
2020,QCOM,67
2021,QCOM,34
2022,QCOM,24
2023,QCOM,17
2023,RCL,27
2020,REGN,57
2021,REGN,55
2022,REGN,73
2023,REGN,15
2020,REG,90
2021,REG,58
2022,REG,49
2023,REG,15
2021,RF,37
2022,RF,24
2023,RF,10
2020,RJF,49
2021,RJF,13
2020,RL,68
2021,RL,60
2022,RL,63
2023,RL,34
2020,RMD,54
2021,RMD,45
2022,RMD,18
2023,RMD,18
2020,ROK,63
2021,ROK,46
2022,ROK,7
2023,ROK,9
2020,ROL,21
2021,ROL,32
2022,ROL,42
2023,ROL,21
2020,ROP,76
2021,ROP,69
2022,ROP,44
2023,ROP,9
2020,ROST,68
2021,ROST,65
2022,ROST,60
2023,ROST,49
2020,RSG,27
2021,RSG,49
2022,RSG,17
2023,RSG,7
2020,RTX,108
2021,RTX,120
2022,RTX,61
2023,RTX,13
2020,RVTY,66
2021,RVTY,65
2022,RVTY,47
2023,RVTY,10
2021,SBAC,35
2020,SBUX,61
2021,SBUX,50
2022,SBUX,30
2023,SBUX,23
2020,SCHW,88
2021,SCHW,75
2022,SCHW,9
2023,SCHW,13
2020,SHW,40
2021,SHW,62
2022,SHW,40
2023,SHW,14
2020,SJM,70
2021,SJM,55
2022,SJM,25
2023,SJM,22
2020,SLB,53
2021,SLB,27
2022,SLB,27
2023,SLB,19
2020,SMCI,44
2021,SMCI,46
2022,SMCI,15
2020,SNA,78
2021,SNA,38
2022,SNA,35
2023,SNA,9
2021,SNPS,28
2022,SNPS,8
2023,SNPS,14
2020,SPGI,127
2021,SPGI,47
2022,SPGI,48
2023,SPGI,30
2020,SPG,66
2021,SPG,23
2022,SPG,64
2023,SPG,30
2020,SRE,61
2021,SRE,19
2022,SRE,29
2021,STE,70
2022,STE,63
2023,STE,20
2020,STLD,83
2021,STLD,45
2022,STLD,38
2023,STLD,13
2020,STT,70
2021,STT,43
2023,STT,7
2020,STX,42
2021,STX,49
2022,STX,37
2023,STX,13
2023,STZ,22
2020,SWKS,42
2021,SWKS,112
2022,SWKS,36
2023,SWKS,17
2020,SWK,45
2021,SWK,64
2022,SWK,56
2023,SWK,10
2020,SYK,88
2021,SYK,85
2022,SYK,71
2023,SYK,53
2020,SYY,59
2021,SYY,63
2022,SYY,23
2023,SYY,26
2020,TAP,78
2021,TAP,58
2022,TAP,48
2023,TAP,13
2020,TDG,86
2021,TDG,54
2022,TDG,33
2023,TDG,38
2020,TDY,24
2021,TDY,43
2022,TDY,37
2023,TDY,10
2020,TECH,30
2021,TECH,22
2022,TECH,41
2023,TECH,25
2020,TEL,29
2021,TEL,33
2022,TEL,19
2023,TEL,16
2020,TER,33
2021,TER,38
2022,TER,27
2023,TER,20
2020,TFX,46
2021,TFX,49
2022,TFX,70
2023,TFX,18
2020,TGT,95
2021,TGT,86
2022,TGT,25
2023,TGT,23
2020,TJX,53
2021,TJX,66
2022,TJX,53
2023,TJX,18
2020,TMO,52
2021,TMO,46
2022,TMO,43
2023,TMO,10
2020,TMUS,25
2021,TMUS,49
2022,TMUS,16
2023,TMUS,5
2020,TPL,37
2021,TPL,23
2022,TPL,45
2023,TPL,16
2020,TPR,81
2021,TPR,30
2022,TPR,35
2023,TPR,19
2020,TRGP,53
2021,TRGP,59
2022,TRGP,27
2023,TRGP,9
2020,TRMB,35
2021,TRMB,63
2022,TRMB,20
2023,TRMB,7
2020,TROW,32
2021,TROW,36
2022,TROW,29
2023,TROW,36
2020,TRV,45
2021,TRV,40
2022,TRV,22
2023,TRV,22
2020,TSCO,59
2021,TSCO,91
2022,TSCO,29
2023,TSCO,15
2020,TSLA,43
2021,TSLA,46
2022,TSLA,53
2023,TSLA,9
2020,TSN,58
2021,TSN,40
2022,TSN,67
2023,TSN,23
2020,TTWO,39
2021,TTWO,50
2022,TTWO,74
2023,TTWO,6
2020,TT,94
2021,TT,57
2022,TT,20
2023,TT,25
2020,TXN,34
2021,TXN,25
2022,TXN,27
2023,TXN,19
2020,TXT,46
