year,ticker,risk_score
2022,CI,41
2023,CI,7
2020,CINF,74
2021,CINF,80
2022,CINF,54
2020,CL,156
2021,CL,89
2022,CL,66
2023,CL,45
2022,CLX,26
2023,CLX,38
2020,CMCSA,86
2021,CMCSA,50
2022,CMCSA,45
2023,CMCSA,15
2020,CME,73
2021,CME,105
2022,CME,67
2023,CME,3
2020,CMG,63
2021,CMG,49
2022,CMG,23
2023,CMG,10
2020,CMI,85
2021,CMI,33
2022,CMI,20
2023,CMI,12
2020,CMS,36
2021,CMS,30
2022,CMS,39
2023,CMS,5
2020,CNC,73
2021,CNC,46
2022,CNC,21
2023,CNC,32
2020,CNP,141
2021,CNP,55
2022,CNP,40
2023,CNP,17
2020,COF,91
2021,COF,74
2022,COF,43
2023,COF,17
2020,COO,70
2023,COO,14
2020,COR,106
2021,COR,56
2022,COR,39
2023,COR,7
2020,COST,97
2021,COST,58
2022,COST,16
2023,COST,17
2020,CPAY,48
2021,CPAY,40
2022,CPAY,37
2023,CPAY,14
2020,CPB,59
2021,CPB,42
2022,CPB,19
2020,CPRT,35
2021,CPRT,25
2022,CPRT,7
2023,CPRT,7
2020,CPT,113
2021,CPT,65
2022,CPT,26
2023,CPT,4
2020,CRL,77
2021,CRL,74
2022,CRL,49
2023,CRL,24
2020,CRM,60
2021,CRM,47
2022,CRM,41
2023,CRM,8
2020,CRWD,63
2021,CRWD,41
2022,CRWD,48
2023,CRWD,18
2020,CSCO,106
2021,CSCO,76
2022,CSCO,4
2023,CSCO,5
2020,CSGP,54
2021,CSGP,23
2022,CSGP,41
2023,CSGP,26
2020,CSX,54
2021,CSX,43
2022,CSX,40
2023,CSX,20
2020,CTAS,45
2021,CTAS,32
2022,CTAS,20
2023,CTAS,11
2020,CTSH,93
2021,CTSH,95
2022,CTSH,52
2023,CTSH,26
2020,CTVA,32
2021,CTVA,40
2022,CTVA,59
2023,CTVA,30
2020,CVS,51
2021,CVS,39
2022,CVS,66
2023,CVS,39
2020,CVX,81
2021,CVX,69
2022,CVX,35
2023,CVX,5
2020,CZR,37
2021,CZR,47
2022,CZR,39
2023,CZR,31
2023,D,15
2020,DAL,99
2021,DAL,55
2022,DAL,59
2023,DAL,34
2020,DAY,42
2021,DAY,38
2022,DAY,35
2023,DAY,14
2020,DD,67
2021,DD,62
2022,DD,57
2023,DD,18
2020,DE,82
2021,DE,17
2022,DE,11
2023,DE,13
2020,DELL,89
2021,DELL,110
2022,DELL,19
2023,DELL,16
2020,DFS,50
2021,DFS,61
2022,DFS,15
2023,DFS,9
2020,DG,63
2021,DG,111
2022,DG,25
2023,DG,18
2020,DGX,56
2021,DGX,120
2022,DGX,38
2023,DGX,19
2020,DHI,71
2021,DHI,26
2022,DHI,26
2023,DHI,37
2020,DHR,76
2021,DHR,81
2022,DHR,38
2023,DHR,17
2020,DIS,82
2021,DIS,131
2022,DIS,45
2023,DIS,16
2020,DLR,58
2021,DLR,76
2022,DLR,45
2023,DLR,49
2020,DLTR,93
2021,DLTR,53
2022,DLTR,32
2023,DLTR,10
2020,DOC,75
2021,DOC,73
2022,DOC,35
2023,DOC,19
2020,DOV,86
2020,DOW,78
2021,DOW,44
2022,DOW,39
2023,DOW,33
2020,DPZ,113
2021,DPZ,54
2022,DPZ,34
2023,DPZ,23
2020,DRI,96
2021,DRI,44
2022,DRI,29
2023,DRI,30
2020,DUK,123
2021,DUK,5
2022,DUK,17
2023,DUK,13
2020,DVA,83
2021,DVA,60
2022,DVA,65
2023,DVA,20
2020,DXCM,100
2021,DXCM,76
2022,DXCM,48
2023,DXCM,9
2020,EA,88
2021,EA,51
2022,EA,50
2023,EA,7
2020,EBAY,41
2021,EBAY,48
2022,EBAY,35
2023,EBAY,12
2020,ECL,76
2021,ECL,70
2022,ECL,45
2023,ECL,26
2020,ED,45
2021,ED,71
2022,ED,49
2023,ED,28
2020,EFX,93
2021,EFX,62
2022,EFX,20
2023,EFX,14
2020,EG,59
2021,EG,54
2023,EG,4
2020,EL,87
2021,EL,90
2022,EL,49
2023,EL,9
2020,ELV,72
2021,ELV,51
2022,ELV,51
2023,ELV,28
2020,EMN,72
2021,EMN,47
2022,EMN,13
2023,EMN,3
2020,EMR,71
2021,EMR,55
2022,EMR,24
2023,EMR,9
2020,ENPH,58
2021,ENPH,71
2022,ENPH,74
2023,ENPH,8
2020,EOG,56
2021,EOG,70
2022,EOG,70
2023,EOG,7
2020,EPAM,61
2021,EPAM,78
2022,EPAM,36
2023,EPAM,9
2020,EQIX,76
2021,EQIX,126
2022,EQIX,38
2023,EQIX,16
2023,EQR,34
2020,EQT,39
2021,EQT,17
2022,EQT,5
2023,EQT,19
2020,ERIE,135
2021,ERIE,54
2022,ERIE,45
2023,ERIE,24
2020,ES,70
2021,ES,41
2022,ES,5
2020,ESS,79
2021,ESS,46
2022,ESS,28
2023,ESS,56
2020,ETN,23
2021,ETN,34
2022,ETN,31
2023,ETN,36
2021,ETR,53
2022,ETR,40
2023,ETR,43
2020,EVRG,77
2021,EVRG,56
2022,EVRG,32
2023,EVRG,16
2020,EW,38
2021,EW,99
2022,EW,45
2023,EW,23
2020,EXC,77
2021,EXC,42
2022,EXC,11
2023,EXC,21
2020,EXPD,157
2021,EXPD,72
2022,EXPD,57
2023,EXPD,62
2020,EXPE,126
2021,EXPE,130
2022,EXPE,110
2023,EXPE,18
2020,EXR,25
2021,EXR,20
2022,EXR,16
2023,EXR,16
2020,F,84
2021,F,73
2022,F,77
2023,F,18
2020,FAST,66
2021,FAST,41
2022,FAST,54
2023,FAST,28
2020,FDS,29
2021,FDS,13
2022,FDS,41
2023,FDS,22
2020,FDX,127
2021,FDX,54
2022,FDX,39
2023,FDX,26
2020,FFIV,31
2021,FFIV,40
2022,FFIV,15
2023,FFIV,9
2020,FI,110
2021,FI,85
2022,FI,19
2023,FI,11
2020,FICO,74
2021,FICO,40
2022,FICO,21
2023,FICO,13
2023,FIS,17
2020,FITB,98
2021,FITB,47
2022,FITB,33
2023,FITB,5
2020,FMC,55
2021,FMC,90
2022,FMC,37
2023,FMC,15
2020,FRT,56
2021,FRT,51
2022,FRT,74
2023,FRT,46
2020,FSLR,63
2021,FSLR,36
2022,FSLR,24
2023,FSLR,14
2020,FTNT,84
2021,FTNT,72
2022,FTNT,53
2023,FTNT,19
2020,FTV,35
2021,FTV,39
2022,FTV,40
2023,FTV,4
2020,GD,107
2021,GD,81
2022,GD,61
2023,GD,32
2020,GDDY,57
2021,GDDY,27
2022,GDDY,30
2023,GDDY,17
2022,GEHC,52
2023,GEHC,34
2020,GEN,71
2021,GEN,69
2022,GEN,29
2023,GEN,10
2020,GILD,124
2021,GILD,72
2022,GILD,48
2023,GILD,23
2020,GIS,28
2021,GIS,51
2022,GIS,9
2023,GIS,8
2020,GL,61
2021,GL,86
2022,GL,46
2023,GL,30
2020,GLW,40
2021,GLW,28
2022,GLW,34
2023,GLW,23
2023,GM,19
2020,GNRC,155
2021,GNRC,48
2022,GNRC,23
2023,GNRC,9
2020,GOOG,66
2021,GOOG,56
2022,GOOG,25
2023,GOOG,11
2020,GPC,72
2021,GPC,49
2022,GPC,16
2023,GPC,11
2021,GPN,54
2022,GPN,60
2023,GPN,19
2020,GRMN,54
2021,GRMN,155
2022,GRMN,69
2023,GRMN,12
2020,GS,48
2021,GS,51
2022,GS,29
2023,GS,8
2020,GWW,69
2021,GWW,200
2022,GWW,52
2023,GWW,25
2020,HAL,82
2021,HAL,61
2022,HAL,17
2023,HAL,5
2020,HAS,71
2021,HAS,48
2022,HAS,37
2023,HAS,47
2023,HBAN,8
2020,HCA,80
2021,HCA,51
2022,HCA,49
2023,HCA,34
2020,HD,86
2021,HD,52
2022,HD,62
2023,HD,22
2021,HES,74
2022,HES,68
2023,HES,17
2020,HII,106
2021,HII,42
2022,HII,32
2023,HII,38
2020,HLT,141
2021,HLT,80
2022,HLT,47
2023,HLT,36
2020,HOLX,54
2021,HOLX,30
2022,HOLX,62
2023,HOLX,10
2020,HPE,89
2021,HPE,53
2022,HPE,11
2023,HPE,9
2020,HPQ,76
2021,HPQ,56
2022,HPQ,17
2023,HPQ,12
2020,HRL,49
2021,HRL,78
2022,HRL,4
2023,HRL,10
2020,HSIC,64
2021,HSIC,101
2022,HSIC,78
2023,HSIC,43
2020,HST,53
2021,HST,70
2022,HST,36
2023,HST,13
2020,HSY,73
2021,HSY,37
2022,HSY,23
2023,HSY,13
2020,HUBB,84
2021,HUBB,78
2022,HUBB,92
2023,HUBB,6
2020,HUM,47
2021,HUM,82
2022,HUM,43
2023,HUM,46
2020,HWM,62
2021,HWM,75
2022,HWM,54
2023,HWM,21
2020,IBM,29
2021,IBM,31
2022,IBM,7
2023,IBM,6
2023,ICE,41
2020,IDXX,50
2021,IDXX,71
2022,IDXX,38
2023,IDXX,20
2020,IEX,85
2021,IEX,40
2022,IEX,45
2023,IEX,13
2020,IFF,68
2021,IFF,82
2022,IFF,61
2023,IFF,18
2020,INCY,44
2021,INCY,60
2022,INCY,48
2023,INCY,18
2020,INTU,45
2021,INTU,68
2022,INTU,31
2023,INTU,18
2020,INVH,85
2021,INVH,88
2022,INVH,34
2023,INVH,51
2020,IPG,49
2021,IPG,51
2022,IPG,59
2023,IPG,36
2020,IQV,40
2023,IQV,8
2020,IR,63
2021,IR,83
2022,IR,99
2023,IR,16
2020,IRM,87
2021,IRM,26
2022,IRM,10
2023,IRM,4
2020,ISRG,57
2020,IT,68
2021,IT,75
2022,IT,94
2023,IT,33
2020,ITW,82
2021,ITW,61
2022,ITW,45
2023,ITW,26
2020,IVZ,91
2021,IVZ,82
2022,IVZ,34
2023,IVZ,11
2020,J,66
2021,J,45
2022,J,16
2023,J,23
2020,JBHT,43
2021,JBHT,60
2022,JBHT,40
2023,JBHT,22
2020,JBL,52
2021,JBL,63
2022,JBL,43
2023,JBL,19
2020,JCI,50
2021,JCI,35
2022,JCI,13
2023,JCI,13
2020,JKHY,27
2021,JKHY,31
2022,JKHY,18
2023,JKHY,15
2020,JNJ,28
2021,JNJ,39
2022,JNJ,40
2023,JNJ,14
2021,JNPR,42
2022,JNPR,54
2023,JNPR,22
2020,JPM,44
2021,JPM,40
2022,JPM,23
2023,JPM,22
2020,K,77
2021,K,77
2022,K,62
2023,K,31
2020,KDP,32
2021,KDP,101
2022,KDP,36
2023,KDP,11
2023,KEY,3
2020,KEYS,65
2021,KEYS,36
2022,KEYS,15
2020,KHC,93
2021,KHC,125
2022,KHC,28
2023,KHC,10
2020,KIM,158
2023,KIM,19
2020,KKR,37
2021,KKR,43
2022,KKR,37
2023,KKR,15
2020,KLAC,68
2021,KLAC,39
2022,KLAC,21
2023,KLAC,12
2020,KMB,97
2021,KMB,101
2022,KMB,43
2023,KMB,24
2020,KMI,65
2021,KMI,43
2023,KMI,24
2020,KMX,73
2021,KMX,70
2022,KMX,25
2023,KMX,4
2020,KO,65
2021,KO,111
2022,KO,61
2023,KO,8
2020,KR,54
2021,KR,60
2022,KR,43
2023,KR,21
2023,KVUE,15
2020,L,113
2021,L,56
2022,L,73
2023,L,55
2020,LDOS,48
2021,LDOS,66
2022,LDOS,47
2023,LDOS,23
2020,LEN,52
2021,LEN,41
2022,LEN,29
2023,LEN,15
2020,LH,57
2021,LH,68
2022,LH,89
2023,LH,12
2022,LHX,23
2023,LHX,12
2020,LII,112
2021,LII,62
2022,LII,58
2023,LII,22
2020,LIN,43
2021,LIN,44
2022,LIN,12
2023,LIN,14
2020,LKQ,48
2021,LKQ,48
2022,LKQ,30
2023,LKQ,18
2020,LLY,67
2021,LLY,87
2022,LLY,101
2023,LLY,14
2020,LMT,178
2021,LMT,56
2022,LMT,61
2023,LMT,10
2020,LNT,140
2021,LNT,55
2022,LNT,14
2023,LNT,13
2020,LOW,52
2021,LOW,67
2022,LOW,61
2023,LOW,21
2020,LRCX,30
2021,LRCX,58
2022,LRCX,34
2023,LRCX,24
2020,LULU,80
2021,LULU,62
2022,LULU,17
2023,LULU,71
2020,LUV,85
2021,LUV,74
2022,LUV,74
2023,LUV,45
2020,LVS,56
2021,LVS,77
2022,LVS,50
2023,LVS,14
2020,LW,71
2021,LW,63
2022,LW,30
2023,LW,30
2020,LYB,49
2021,LYB,39
2022,LYB,20
2023,LYB,4
2020,LYV,101
2021,LYV,68
2022,LYV,55
2023,LYV,24
2020,MA,138
2021,MA,32
2022,MA,41
2023,MA,8
2020,MAA,54
2021,MAA,47
2022,MAA,50
2023,MAA,30
2020,MAS,59
2021,MAS,66
2022,MAS,24
2023,MAS,7
2020,MCHP,45
2021,MCHP,51
2022,MCHP,73
2023,MCHP,33
2020,MCK,59
2021,MCK,38
2022,MCK,56
2023,MCK,11
2020,MCO,44
2021,MCO,65
2022,MCO,28
2023,MCO,11
2020,MDLZ,62
2021,MDLZ,59
2022,MDLZ,58
2023,MDLZ,38
2020,MDT,75
2021,MDT,62
2022,MDT,46
2023,MDT,23
2020,MET,54
2023,MET,19
2020,META,52
2021,META,53
2022,META,32
2023,META,21
2020,MGM,58
2021,MGM,56
2022,MGM,40
2023,MGM,18
2020,MHK,67
2021,MHK,51
2022,MHK,62
2023,MHK,10
2020,MKC,67
2021,MKC,83
2022,MKC,51
2023,MKC,27
2020,MKTX,35
2021,MKTX,46
2022,MKTX,24
2023,MKTX,14
2020,MLM,37
2021,MLM,29
2022,MLM,24
2023,MLM,19
2020,MMC,83
2021,MMC,61
2022,MMC,46
2023,MMC,11
2020,MMM,126
2021,MMM,65
2022,MMM,87
2023,MMM,15
2020,MNST,64
2021,MNST,52
2022,MNST,49
2023,MNST,38
2020,MO,65
2021,MO,30
2022,MO,59
2023,MO,19
2020,MOS,28
2021,MOS,38
2022,MOS,39
2023,MOS,17
2020,MPC,35
2021,MPC,54
2022,MPC,44
2023,MPC,4
2020,MPWR,73
2021,MPWR,29
2022,MPWR,46
2023,MPWR,6
2020,MRK,88
2021,MRK,78
2022,MRK,42
2023,MRK,11
2020,MRNA,65
2021,MRNA,63
2022,MRNA,30
2023,MRNA,19
2020,MSCI,30
2021,MSCI,30
2022,MSCI,36
2023,MSCI,16
2020,MSFT,58
2021,MSFT,20
2022,MSFT,17
2023,MSFT,10
2020,MSI,38
2021,MSI,30
2022,MSI,13
2023,MSI,23
2020,MTB,57
2021,MTB,75
2022,MTB,41
2023,MTB,22
2020,MTCH,67
2021,MTCH,48
2022,MTCH,35
2023,MTCH,21
2020,MTD,77
2021,MTD,66
2022,MTD,134
2023,MTD,30
2020,MU,98
2021,MU,42
2022,MU,14
2023,MU,13
2020,NCLH,128
2021,NCLH,85
2022,NCLH,64
2023,NCLH,40
2020,NDAQ,60
2021,NDAQ,38
2022,NDAQ,15
2023,NDAQ,15
2020,NDSN,50
2021,NDSN,50
2022,NDSN,11
2023,NDSN,9
2020,NEE,25
2021,NEE,28
2022,NEE,17
2023,NEE,17
2020,NFLX,104
2021,NFLX,67
2022,NFLX,26
2023,NFLX,5
2020,NI,71
2021,NI,27
2022,NI,16
2023,NI,8
2020,NKE,71
2021,NKE,93
2022,NKE,30
2023,NKE,51
2020,NOC,74
2021,NOC,52
2022,NOC,32
2023,NOC,16
2020,NOW,78
2021,NOW,43
2022,NOW,13
2023,NOW,6
2020,NRG,30
2021,NRG,34
2022,NRG,40
2020,NTAP,84
2021,NTAP,52
2022,NTAP,14
2023,NTAP,9
2020,NTRS,62
2021,NTRS,48
2022,NTRS,16
2023,NTRS,16
2020,NUE,58
2021,NUE,56
2022,NUE,45
2023,NUE,24
2020,NVDA,97
2021,NVDA,68
2022,NVDA,87
2023,NVDA,15
2020,NVR,42
2021,NVR,54
2022,NVR,43
2023,NVR,20
2020,NWS,51
2021,NWS,33
2022,NWS,12
2023,NWS,19
2020,NXPI,60
2021,NXPI,42
2022,NXPI,30
2023,NXPI,12
2020,O,74
2021,O,77
2022,O,39
2023,O,14
2020,ODFL,60
2021,ODFL,37
2022,ODFL,20
2023,ODFL,5
2020,OKE,76
2021,OKE,37
2022,OKE,42
2023,OKE,6
2020,ON,43
2021,ON,96
2022,ON,37
2023,ON,15
2020,ORCL,47
2021,ORCL,68
2022,ORCL,22
2023,ORCL,11
2020,ORLY,57
2021,ORLY,56
2022,ORLY,26
2023,ORLY,25
2020,OTIS,33
2021,OTIS,85
2022,OTIS,51
2023,OTIS,7
2020,PANW,82
2021,PANW,57
2022,PANW,18
2023,PANW,9
2020,PARA,69
2021,PARA,57
2022,PARA,25
2023,PARA,15
2020,PAYC,88
2021,PAYC,63
2022,PAYC,9
2023,PAYC,4
2020,PAYX,42
2021,PAYX,53
2022,PAYX,5
2023,PAYX,4
2020,PCAR,64
2021,PCAR,28
2022,PCAR,24
2023,PCAR,7
2020,PCG,44
2021,PCG,40
2022,PCG,50
2023,PCG,14
2023,PEG,21
2021,PEP,79
2022,PEP,23
2023,PEP,16
2023,PFE,24
2020,PFG,57
2021,PFG,38
2022,PFG,6
2023,PFG,9
2020,PG,56
2021,PG,89
2022,PG,22
2023,PG,19
2020,PGR,89
2021,PGR,75
2022,PGR,88
2023,PGR,27
2020,PHM,108
2021,PHM,108
2022,PHM,71
2023,PHM,26
2020,PKG,30
2021,PKG,108
2022,PKG,26
2023,PKG,3
2020,PLD,36
2021,PLD,47
2022,PLD,11
2023,PLD,26
2020,PLTR,41
2021,PLTR,50
2022,PLTR,33
2023,PLTR,8
2020,PM,46
2021,PM,62
2022,PM,53
2023,PM,17
2020,PNC,33
2021,PNC,65
2022,PNC,37
2023,PNC,11
2020,PNR,93
2021,PNR,120
2022,PNR,102
2023,PNR,8
2021,PNW,31
2022,PNW,16
2023,PNW,8
2020,PODD,38
2021,PODD,36
2022,PODD,41
2023,PODD,29
2020,POOL,45
2021,POOL,68
2022,POOL,30
2023,POOL,34
2020,PPG,45
2021,PPG,66
2022,PPG,50
2023,PPG,28
2020,PRU,167
2021,PRU,60
2022,PRU,34
2023,PRU,12
2021,PSA,65
2023,PSA,32
2020,PSX,89
2021,PSX,66
2022,PSX,40
2023,PSX,27
2020,PTC,56
2021,PTC,18
2022,PTC,2
2023,PTC,6
2020,PWR,86
2021,PWR,66
2022,PWR,15
2023,PWR,14
2020,PYPL,91
2021,PYPL,42
2022,PYPL,8
2023,PYPL,4
2020,QCOM,77
2021,QCOM,34
2022,QCOM,24
2023,QCOM,17
2023,RCL,29
2020,REG,121
2021,REG,84
2022,REG,49
2023,REG,15
2020,REGN,57
2021,REGN,55
2022,REGN,73
2023,REGN,15
2021,RF,52
2022,RF,31
2023,RF,10
2020,RJF,49
2021,RJF,13
2020,RL,115
2021,RL,83
2022,RL,97
2023,RL,34
2020,RMD,66
2021,RMD,69
2022,RMD,18
2023,RMD,18
2020,ROK,80
2021,ROK,58
2022,ROK,16
2023,ROK,9
2020,ROL,43
2021,ROL,47
2022,ROL,72
2023,ROL,21
2020,ROP,76
2021,ROP,69
2022,ROP,44
2023,ROP,9
2020,ROST,96
2021,ROST,86
2022,ROST,83
2023,ROST,49
2020,RSG,57
2021,RSG,88
2022,RSG,29
2023,RSG,7
2020,RTX,156
2021,RTX,155
2022,RTX,85
2023,RTX,13
2020,RVTY,66
2021,RVTY,65
2022,RVTY,47
2023,RVTY,18
2021,SBAC,33
2020,SBUX,74
2021,SBUX,57
2022,SBUX,31
2023,SBUX,23
2020,SCHW,108
2021,SCHW,79
2022,SCHW,9
2023,SCHW,13
2020,SHW,40
2021,SHW,62
2022,SHW,40
2023,SHW,14
2020,SJM,96
2021,SJM,66
2022,SJM,28
2023,SJM,22
2020,SLB,114
2021,SLB,30
2022,SLB,24
2023,SLB,19
2020,SMCI,61
2021,SMCI,69
2022,SMCI,22
2020,SNA,103
2021,SNA,39
2022,SNA,31
2023,SNA,9
2021,SNPS,35
2022,SNPS,8
2023,SNPS,14
2020,SPG,86
2021,SPG,53
2022,SPG,79
2023,SPG,30
2020,SPGI,131
2021,SPGI,47
2022,SPGI,48
2023,SPGI,30
2020,SRE,77
2021,SRE,19
2022,SRE,33
2021,STE,67
2022,STE,63
2023,STE,20
2020,STLD,103
2021,STLD,50
2022,STLD,38
2023,STLD,13
2020,STT,84
2021,STT,53
2023,STT,10
2020,STX,53
2021,STX,73
2022,STX,41
2023,STX,17
2023,STZ,22
2020,SWK,65
2021,SWK,85
2022,SWK,56
2023,SWK,10
2020,SWKS,46
2021,SWKS,121
2022,SWKS,42
2023,SWKS,17
2020,SYK,95
2021,SYK,105
2022,SYK,71
2023,SYK,53
2020,SYY,84
2021,SYY,63
2022,SYY,23
2023,SYY,26
2020,T,111
2021,T,77
2022,T,44
2023,T,21
2020,TAP,110
2021,TAP,80
2022,TAP,53
2023,TAP,13
2020,TDG,131
2021,TDG,82
2022,TDG,34
2023,TDG,39
2020,TDY,36
2021,TDY,42
2022,TDY,46
2023,TDY,10
2020,TECH,41
2021,TECH,22
2022,TECH,41
2023,TECH,25
2020,TEL,45
2021,TEL,51
2022,TEL,31
2023,TEL,16
2020,TER,74
2021,TER,84
2022,TER,62
2023,TER,20
2020,TFX,76
2021,TFX,77
2022,TFX,98
2023,TFX,18
2020,TGT,101
2021,TGT,94
2022,TGT,32
2023,TGT,23
2020,TJX,76
2021,TJX,78
2022,TJX,53
2023,TJX,18
2020,TMO,64
2021,TMO,70
2022,TMO,62
2023,TMO,24
2020,TMUS,66
2021,TMUS,72
2022,TMUS,16
2023,TMUS,5
2020,TPL,67
2021,TPL,49
2022,TPL,49
2023,TPL,16
2020,TPR,122
2021,TPR,52
2022,TPR,50
2023,TPR,23
2020,TRGP,67
2021,TRGP,59
2022,TRGP,27
2023,TRGP,9
2020,TRMB,46
2021,TRMB,91
2022,TRMB,20
2023,TRMB,7
2020,TROW,36
2021,TROW,37
2022,TROW,29
2023,TROW,36
2020,TRV,64
2021,TRV,53
2022,TRV,26
2023,TRV,27
2020,TSCO,59
2021,TSCO,91
2022,TSCO,29
2023,TSCO,15
2020,TSLA,74
2021,TSLA,60
2022,TSLA,60
2023,TSLA,9
2020,TSN,77
2021,TSN,45
2022,TSN,67
2023,TSN,23
2020,TT,136
2021,TT,63
2022,TT,26
2023,TT,25
