year,ticker,risk_score
2023,BALL,2
2020,BAX,9
2021,BAX,8
2022,BAX,8
2020,BA,9
2021,BA,6
2022,BA,9
2023,BA,2
2020,BDX,5
2021,BDX,4
2022,BDX,5
2023,BDX,4
2020,BEN,9
2020,BFB,7
2021,BFB,-1
2020,BIIB,6
2021,BIIB,7
2022,BIIB,3
2023,BIIB,7
2020,BKNG,8
2021,BKNG,9
2022,BKNG,8
2023,BKNG,-2
2020,BKR,6
2021,BKR,6
2020,BLDR,0
2021,BLDR,4
2022,BLDR,2
2020,BMY,8
2020,BRO,6
2020,BWA,7
2021,BWA,6
2022,BWA,6
2020,BX,9
2022,BX,2
2020,CAG,7
2021,CAG,7
2023,CAG,1
2020,CARR,8
2020,CAT,4
2021,CAT,5
2020,CBOE,7
2021,CBOE,7
2020,CBRE,7
2022,CBRE,7
2023,CBRE,5
2020,CB,10
2021,CB,7
2023,CB,5
2020,CCI,-3
2021,CCI,-4
2022,CCI,4
2023,CCL,5
2020,CDNS,7
2021,CDNS,7
2022,CDNS,4
2020,CDW,6
2021,CDW,6
2022,CDW,2
2021,CEG,7
2020,CE,8
2021,CE,5
2022,CE,4
2020,CF,5
2021,CF,5
2020,CHD,6
2021,CHD,5
2022,CHD,5
2023,CHD,5
2020,CHRW,7
2021,CHRW,7
2022,CHRW,1
2020,CHTR,8
2021,CHTR,4
2022,CHTR,1
2020,CINF,9
2021,CINF,6
2022,CINF,6
2020,CI,6
2021,CI,6
2020,CL,8
2021,CL,9
2022,CL,7
2023,CL,4
2020,CMCSA,8
2021,CMCSA,7
2022,CMCSA,6
2023,CMCSA,3
2020,CME,2
2021,CME,3
2022,CME,2
2020,CMG,1
2021,CMG,2
2022,CMG,1
2023,CMG,3
2020,CMI,7
2021,CMI,7
2022,CMI,6
2023,CMI,3
2020,CMS,6
2021,CMS,3
2022,CMS,3
2020,CNC,6
2021,CNC,6
2023,CNC,5
2020,CNP,8
2021,CNP,7
2022,CNP,7
2020,COF,9
2021,COF,5
2022,COF,4
2020,COO,7
2023,COO,5
2020,COR,6
2021,COR,3
2022,COR,7
2023,COR,0
2021,COST,6
2020,CPAY,7
2021,CPAY,8
2022,CPAY,6
2020,CPB,4
2021,CPB,0
2022,CPB,4
2020,CPRT,3
2021,CPRT,6
2022,CPRT,1
2020,CPT,10
2021,CPT,9
2022,CPT,3
2020,CRL,5
2021,CRL,8
2020,CRM,7
2021,CRM,6
2020,CRWD,5
2021,CRWD,2
2020,CSCO,8
2021,CSCO,8
2020,CSGP,6
2021,CSGP,2
2022,CSGP,3
2023,CSGP,4
2020,CSX,8
2021,CSX,7
2020,CTAS,5
2021,CTAS,6
2020,CTSH,8
2021,CTSH,7
2020,CTVA,-1
2022,CTVA,3
2020,CVS,6
2022,CVS,6
2023,CVS,3
2020,CZR,5
2021,CZR,7
2020,DAL,7
2022,DAL,8
2020,DAY,7
2021,DAY,7
2022,DAY,8
2020,DD,10
2021,DD,4
2022,DD,5
2023,DD,2
2020,DELL,6
2021,DELL,7
2020,DFS,6
2021,DFS,8
2020,DG,6
2021,DG,9
2022,DG,5
2023,DG,6
2020,DHI,10
2021,DHI,1
2022,DHI,4
2023,DHI,4
2020,DHR,5
2021,DHR,8
2022,DHR,5
2020,DIS,8
2021,DIS,8
2020,DLR,7
2020,DLTR,9
2021,DLTR,7
2020,DOC,8
2021,DOC,10
2022,DOC,4
2020,DOV,9
2020,DOW,7
2021,DOW,5
2020,DPZ,8
2020,DRI,9
2021,DRI,3
2022,DRI,7
2020,DUK,8
2021,DUK,0
2023,DUK,1
2020,DVA,8
2021,DVA,6
2022,DVA,8
2023,DVA,4
2020,DXCM,7
2023,D,2
2020,EA,4
2021,EA,4
2020,EBAY,5
2021,EBAY,5
2020,ECL,9
2021,ECL,3
2020,ED,7
2021,ED,8
2022,ED,8
2023,ED,7
2020,EFX,7
2021,EFX,6
2022,EFX,1
2023,EFX,1
2020,EG,8
2021,EG,6
2020,ELV,6
2020,EL,7
2021,EL,7
2022,EL,9
2020,EMN,8
2021,EMN,8
2022,EMN,7
2020,EMR,8
2020,ENPH,7
2022,ENPH,7
2020,EOG,5
2021,EOG,7
2022,EOG,6
2023,EOG,5
2020,EPAM,7
2021,EPAM,7
2022,EPAM,-3
2020,EQIX,5
2021,EQIX,5
2022,EQIX,2
2023,EQT,6
2020,ERIE,10
2021,ERIE,8
2022,ERIE,6
2023,ERIE,6
2020,ESS,6
2021,ESS,5
2022,ESS,8
2023,ESS,6
2020,ES,6
2021,ES,7
2022,ES,4
2020,EVRG,6
2020,EW,6
2021,EW,7
2022,EW,8
2023,EW,8
2020,EXC,9
2021,EXC,8
2022,EXC,9
2023,EXC,8
2020,EXPD,7
2021,EXPD,7
2022,EXPD,7
2020,EXPE,8
2021,EXPE,9
2022,EXPE,8
2023,EXPE,4
2020,FAST,6
2021,FAST,2
2023,FAST,4
2020,FDS,4
2021,FDS,-3
2022,FDS,5
2023,FDS,1
2020,FDX,6
2021,FDX,9
2022,FDX,8
2020,FFIV,7
2021,FFIV,8
2022,FFIV,6
2020,FICO,7
2020,FITB,7
2021,FITB,9
2020,FI,7
2021,FI,8
2022,FI,1
2020,FMC,9
2021,FMC,7
2022,FMC,6
2020,FRT,8
2021,FRT,8
2022,FRT,7
2023,FRT,5
2020,FSLR,7
2021,FSLR,5
2022,FSLR,6
2020,FTNT,6
2020,FTV,6
2021,FTV,2
2022,FTV,6
2020,F,7
2021,F,7
2022,F,5
2023,F,1
2021,GDDY,2
2022,GDDY,5
2020,GD,8
2021,GD,6
2022,GD,7
2023,GD,5
2022,GEHC,9
2020,GEN,6
2021,GEN,6
2022,GEN,5
2020,GIS,6
2021,GIS,7
2020,GLW,6
2021,GLW,-1
2022,GLW,6
2020,GL,8
2021,GL,7
2022,GL,8
2020,GNRC,10
2021,GNRC,5
2022,GNRC,4
2020,GOOG,9
2021,GOOG,7
2023,GOOG,2
2020,GPC,3
2021,GPC,4
2022,GPN,6
2023,GPN,5
2020,GRMN,7
2021,GRMN,6
2022,GRMN,4
2020,GS,7
2021,GS,6
2022,GS,8
2020,GWW,5
2021,GWW,5
2022,GWW,5
2020,HAL,5
2021,HAL,8
2022,HAL,7
2023,HAL,4
2020,HAS,8
2023,HBAN,4
2020,HCA,9
2021,HCA,5
2023,HCA,4
2020,HD,9
2021,HD,9
2023,HES,6
2020,HII,9
2021,HII,4
2022,HII,4
2023,HII,3
2020,HLT,9
2021,HLT,8
2022,HLT,5
2023,HLT,3
2020,HOLX,6
2020,HPE,5
2021,HPE,1
2022,HPE,3
2020,HPQ,6
2021,HPQ,8
2020,HRL,7
2021,HSIC,8
2023,HSIC,7
2020,HST,8
2021,HST,9
2020,HSY,9
2021,HSY,7
2022,HSY,7
2020,HUBB,9
2021,HUBB,6
2022,HUBB,7
2021,HUM,7
2022,HUM,8
2023,HUM,7
2021,HWM,7
2022,HWM,6
2023,HWM,7
2020,IEX,7
2021,IEX,6
2022,IEX,2
2020,IFF,5
2021,IFF,7
2022,IFF,7
2023,IFF,3
2020,INCY,7
2021,INCY,7
2022,INCY,5
2021,INTU,3
2020,INVH,9
2021,INVH,6
2022,INVH,4
2023,INVH,7
2020,IPG,6
2022,IPG,5
2023,IPG,3
2020,IQV,8
2023,IQV,1
2021,IRM,3
2020,IR,8
2021,IR,4
2022,IR,8
2020,ISRG,9
2020,ITW,8
2021,ITW,3
2022,ITW,3
2023,ITW,8
2020,IT,4
2021,IT,5
2022,IT,2
2020,IVZ,6
2021,IVZ,6
2020,JBHT,7
2021,JBHT,6
2022,JBHT,5
2020,JBL,10
2021,JBL,5
2020,JCI,5
2021,JCI,3
2020,JKHY,5
2021,JKHY,7
2020,JNJ,5
2021,JNJ,2
2022,JNJ,2
2023,JNJ,1
2021,JNPR,6
2022,JNPR,7
2020,KDP,5
2021,KDP,7
2020,KEYS,4
2021,KEYS,7
2020,KHC,6
2021,KHC,7
2022,KHC,3
2023,KHC,0
2020,KIM,8
2020,KKR,6
2021,KKR,9
2020,KLAC,6
2021,KLAC,3
2020,KMB,9
2021,KMB,8
2022,KMB,6
2023,KMB,3
2020,KMI,3
2020,KMX,6
2021,KMX,8
2020,KO,8
2021,KO,8
2022,KO,6
2020,KR,7
2021,KR,7
2021,K,6
2022,K,2
2021,LDOS,5
2022,LDOS,6
2023,LDOS,3
2020,LEN,5
2022,LHX,9
2022,LH,6
2020,LII,7
2021,LII,5
2022,LII,6
2023,LII,4
2020,LIN,8
2020,LKQ,4
2021,LKQ,5
2020,LLY,5
2021,LLY,8
2022,LLY,8
2020,LMT,9
2021,LMT,6
2022,LMT,6
2023,LMT,0
2020,LNT,8
2021,LNT,4
2020,LOW,3
2021,LOW,5
2021,LRCX,5
2020,LULU,7
2021,LULU,5
2022,LULU,1
2023,LULU,5
2020,LUV,7
2023,LUV,4
2020,LVS,6
2021,LVS,8
2022,LVS,5
2023,LVS,4
2020,LW,7
2022,LYB,0
2020,LYV,8
2021,LYV,9
2022,LYV,2
2020,L,7
2020,MAA,5
2020,MAS,7
2021,MAS,7
2020,MA,8
2021,MA,5
2020,MCHP,5
2021,MCHP,3
2020,MCK,2
2021,MCK,7
2022,MCK,4
2023,MCK,1
2020,MCO,4
2021,MCO,2
2022,MCO,7
2020,MDLZ,6
2021,MDLZ,6
2022,MDLZ,5
2020,MDT,7
2020,META,7
2021,META,6
2022,META,4
2020,MET,8
2023,MET,3
2020,MGM,4
2021,MGM,5
2022,MGM,7
2023,MGM,5
2020,MHK,7
2021,MHK,7
2022,MHK,8
2020,MKC,7
2021,MKC,6
2022,MKC,6
2020,MKTX,7
2021,MKTX,5
2022,MKTX,0
2020,MLM,3
2020,MMC,8
2020,MMM,7
2021,MMM,4
2022,MMM,7
2023,MMM,5
2020,MNST,8
2021,MNST,8
2022,MNST,6
2023,MNST,5
2020,MO,10
2021,MO,4
2022,MO,10
2023,MO,2
2020,MPC,8
2021,MPC,9
2022,MPC,8
2020,MPWR,5
2021,MPWR,-2
2022,MPWR,5
2020,MRK,10
2021,MRK,10
2022,MRK,8
2023,MRK,4
2020,MRNA,1
2020,MSFT,6
2020,MSI,6
2021,MSI,8
2022,MSI,5
2020,MTB,7
2021,MTB,8
2020,MTCH,8
2021,MTCH,7
2022,MTCH,4
2020,MTD,8
2021,MTD,7
2022,MTD,6
2023,MTD,2
2020,MU,3
2020,NCLH,10
2021,NCLH,7
2022,NCLH,8
2023,NCLH,3
2020,NDAQ,5
2021,NDAQ,3
2022,NDSN,1
2020,NEE,0
2020,NFLX,6
2021,NFLX,3
2022,NFLX,4
2020,NI,7
2020,NKE,7
2021,NKE,8
2020,NOC,4
2021,NOC,5
2023,NOC,1
2020,NOW,7
2021,NOW,1
2020,NRG,4
2021,NRG,3
2022,NRG,5
2020,NTAP,6
2021,NTAP,8
2020,NTRS,8
2021,NTRS,7
2020,NUE,9
2021,NUE,1
2020,NVDA,7
2021,NVDA,6
2022,NVDA,8
2020,NVR,5
2021,NVR,6
2023,NVR,3
2020,NXPI,7
2021,NXPI,3
2020,ODFL,5
2020,OKE,8
2021,OKE,5
2022,OKE,4
2020,ON,9
2021,ON,8
2022,ON,5
2020,ORLY,6
2021,ORLY,5
2022,ORLY,8
2023,ORLY,6
2021,OTIS,8
2022,OTIS,5
2020,O,3
2020,PARA,4
2023,PARA,4
2020,PAYC,8
2021,PAYC,6
2020,PAYX,6
2021,PAYX,7
2020,PCAR,9
2021,PCAR,4
2022,PCAR,3
2020,PCG,7
2021,PCG,8
2022,PCG,9
2023,PCG,4
2021,PEP,6
2022,PEP,7
2020,PFG,7
2021,PFG,6
2020,PG,5
2021,PG,8
2022,PG,4
2023,PG,2
2020,PHM,5
2021,PHM,6
2022,PHM,6
2023,PHM,2
2020,PKG,7
2021,PKG,8
2020,PLD,3
2020,PLTR,4
2021,PLTR,8
2020,PM,1
2021,PM,5
2021,PNC,8
2020,PNR,8
2021,PNR,6
2022,PNR,5
2022,PNW,2
2021,PODD,1
2022,PODD,1
2020,POOL,9
2021,POOL,5
2022,POOL,2
2023,POOL,1
2020,PPG,7
2021,PPG,8
2022,PPG,3
2023,PPG,3
2020,PRU,10
2021,PRU,8
2022,PRU,7
2021,PSA,6
2023,PSA,2
2020,PSX,6
2021,PSX,8
2021,PTC,5
2020,PWR,8
2021,PWR,6
2023,PWR,4
2020,PYPL,8
2021,PYPL,4
2022,PYPL,3
2020,QCOM,8
2023,RCL,2
2020,REG,10
2021,REG,9
2021,RF,8
2022,RF,7
2020,RL,8
2021,RL,8
2022,RL,9
2020,RMD,3
2021,RMD,6
2020,ROK,6
2021,ROK,5
2022,ROK,5
2020,ROL,5
2021,ROL,5
2022,ROL,6
2020,ROST,6
2021,ROST,7
2022,ROST,8
2020,RSG,8
2021,RSG,8
2022,RSG,6
2020,RTX,9
2021,RTX,6
2022,RTX,7
2023,RVTY,4
2021,SBAC,-2
2020,SBUX,7
2021,SBUX,7
2022,SBUX,1
2020,SCHW,8
2021,SCHW,4
2020,SJM,6
2021,SJM,7
2022,SJM,3
2020,SLB,8
2021,SLB,3
2022,SLB,-3
2020,SMCI,6
2021,SMCI,5
2022,SMCI,4
2020,SNA,6
2021,SNA,1
2022,SNA,2
2021,SNPS,7
2020,SPGI,4
2020,SPG,8
2021,SPG,8
2022,SPG,10
2020,SRE,8
2021,SRE,2
2022,SRE,4
2021,STE,-3
2020,STLD,5
2021,STLD,5
2023,STLD,0
2020,STT,7
2021,STT,7
2023,STT,3
2020,STX,6
2021,STX,6
2022,STX,3
2023,STX,4
2020,SWKS,2
2021,SWKS,5
2022,SWKS,4
2020,SWK,8
2021,SWK,7
2020,SYK,7
2021,SYK,7
2020,SYY,7
2020,TAP,9
2021,TAP,6
2022,TAP,5
2020,TDG,9
2021,TDG,7
2022,TDG,1
2023,TDG,1
2020,TDY,6
2021,TDY,1
2022,TDY,4
2020,TECH,6
2020,TEL,9
2021,TEL,8
2022,TEL,6
2020,TER,7
2021,TER,7
2022,TER,7
2020,TFX,8
2021,TFX,7
2022,TFX,8
2020,TGT,6
2021,TGT,4
2022,TGT,5
2020,TJX,7
2021,TJX,6
2020,TMO,6
2021,TMO,8
2022,TMO,7
2023,TMO,6
2020,TMUS,8
2021,TMUS,7
2020,TPL,7
2021,TPL,8
2022,TPL,3
2020,TPR,9
2021,TPR,10
2022,TPR,5
2023,TPR,4
2020,TRGP,6
2020,TRMB,6
2021,TRMB,7
2020,TROW,4
2021,TROW,1
2020,TRV,7
2021,TRV,6
2022,TRV,4
2023,TRV,5
2020,TSLA,9
2021,TSLA,7
2022,TSLA,4
2020,TSN,7
2021,TSN,5
2020,TTWO,5
2021,TTWO,2
2022,TTWO,8
2020,TT,8
2021,TT,6
2022,TT,6
2020,TXN,8
2021,TXN,8
2022,TXN,7
2020,TXT,9
2021,TXT,8
2023,TXT,1
2020,TYL,6
2021,TYL,5
2022,TYL,4
2020,T,9
2021,T,6
2023,T,4
2021,UAL,9
2022,UAL,5
2021,UBER,-1
2022,UDR,1
2021,UHS,5
2022,UHS,9
2023,UHS,5
2020,ULTA,7
2021,ULTA,5
2022,ULTA,6
2023,ULTA,1
2020,UNH,6
2021,UNH,5
2022,UNH,8
2020,UNP,5
2021,UNP,1
2020,UPS,5
2021,UPS,6
2022,UPS,6
2020,URI,4
2021,URI,4
2022,URI,6
2023,URI,1
2020,VICI,9
2021,VICI,9
2023,VLTO,4
2020,VMC,8
2021,VMC,6
2022,VMC,9
2020,VRSK,8
2021,VRSK,6
2022,VRSK,6
2023,VRSK,3
2020,VRSN,5
2021,VRSN,5
2022,VRSN,3
2020,VRTX,2
2020,VST,5
2021,VST,6
2020,VTRS,6
2021,VTRS,9
2022,VTRS,8
2023,VTRS,1
2020,VTR,8
2021,VTR,7
2022,VTR,8
2020,VZ,7
2021,VZ,5
2022,VZ,1
2020,V,5
2021,WAT,9
2023,WAT,4
2020,WBA,7
2021,WBA,4
2022,WBA,6
2023,WBA,4
2020,WBD,7
2021,WBD,5
2022,WBD,8
2022,WDAY,7
2020,WDC,10
2021,WDC,7
2020,WEC,4
2021,WEC,8
2023,WEC,4
2020,WELL,6
2021,WELL,6
2020,WMB,8
2020,WMT,5
2021,WMT,7
2022,WMT,3
2023,WMT,4
2020,WM,10
2021,WM,5
2022,WM,7
2020,WRB,9
2021,WRB,7
2022,WRB,9
2023,WRB,6
2020,WST,2
2021,WST,2
2022,WST,0
2023,WST,6
2020,WTW,7
2021,WTW,7
2023,WTW,4
2020,WYNN,8
2021,WYNN,7
2022,WYNN,4
2020,XEL,5
2021,XEL,3
2020,XYL,5
2021,XYL,7
2020,YUM,8
2021,YUM,8
2022,YUM,7
2021,ZBH,9
2023,ZBH,4
2020,ZBRA,7
2021,ZBRA,4
2022,ZBRA,8
2023,ZBRA,1
2020,ZTS,7
2021,ZTS,6
2022,ZTS,9
2023,ZTS,4
