year,ticker,risk_score
2023,AVGO,3.0
2020,AVY,3.0344827586206895
2021,AVY,4.5
2022,AVY,4.888888888888889
2023,AVY,3.4
2020,AWK,5.0
2021,AWK,3.0
2022,AWK,3.6666666666666665
2023,AWK,2.5
2020,AXON,3.6
2021,AXON,3.25
2022,AXON,3.25
2023,AXON,2.3333333333333335
2021,AXP,5.769230769230769
2022,AXP,3.7142857142857144
2023,AXP,3.25
2020,AZO,5.0
2021,AZO,4.333333333333333
2022,AZO,3.0
2023,AZO,4.333333333333333
2020,A,4.6
2021,A,6.111111111111111
2023,A,4.4
2020,BAC,5.0
2021,BAC,5.833333333333333
2022,BAC,6.6
2023,BAC,3.8
2020,BALL,2.8333333333333335
2021,BALL,2.2857142857142856
2022,BALL,2.0
2023,BALL,3.5
2020,BAX,6.433333333333334
2021,BAX,3.909090909090909
2022,BAX,5.75
2023,BAX,5.285714285714286
2020,BA,6.777777777777778
2021,BA,6.380952380952381
2022,BA,5.333333333333333
2023,BA,2.0
2020,BBY,3.5625
2021,BBY,3.6315789473684212
2022,BBY,5.571428571428571
2023,BBY,3.5714285714285716
2020,BDX,4.071428571428571
2021,BDX,4.0
2022,BDX,3.8333333333333335
2023,BDX,3.0
2020,BEN,7.666666666666667
2021,BEN,4.0
2022,BEN,4.714285714285714
2023,BEN,4.571428571428571
2020,BFB,7.0
2021,BFB,5.1875
2022,BFB,4.444444444444445
2023,BFB,4.333333333333333
2023,BG,2.8333333333333335
2020,BIIB,3.642857142857143
2021,BIIB,5.769230769230769
2022,BIIB,3.5
2023,BIIB,4.6
2020,BKNG,5.916666666666667
2021,BKNG,5.0
2022,BKNG,4.466666666666667
2023,BKNG,3.0
2020,BKR,4.666666666666667
2021,BKR,5.0
2022,BKR,3.5
2023,BKR,3.6
2020,BLDR,5.0
2021,BLDR,3.875
2022,BLDR,3.25
2023,BLDR,4.0
2020,BMY,5.071428571428571
2022,BMY,3.375
2023,BMY,2.8
2020,BRO,2.4705882352941178
2021,BRO,3.6666666666666665
2022,BRO,3.090909090909091
2023,BRO,1.3333333333333333
2023,BR,1.5
2023,BSX,3.5
2020,BWA,5.454545454545454
2021,BWA,5.5
2022,BWA,5.142857142857143
2023,BWA,2.5
2020,BX,4.538461538461538
2021,BX,5.666666666666667
2022,BX,3.75
2023,BX,4.6
2020,CAG,4.166666666666667
2021,CAG,3.4
2022,CAG,6.5
2023,CAG,2.3333333333333335
2020,CARR,5.666666666666667
2020,CAT,4.285714285714286
2021,CAT,7.166666666666667
2022,CAT,5.5
2023,CAT,4.285714285714286
2020,CBOE,5.4
2021,CBOE,4.625
2022,CBOE,3.6666666666666665
2023,CBOE,4.666666666666667
2020,CBRE,6.125
2021,CBRE,4.625
2022,CBRE,4.0
2023,CBRE,4.333333333333333
2020,CB,3.1666666666666665
2021,CB,5.285714285714286
2022,CB,5.166666666666667
2023,CB,3.0
2020,CCI,2.6666666666666665
2021,CCI,4.666666666666667
2022,CCI,9.0
2023,CCI,7.0
2023,CCL,4.181818181818182
2020,CDNS,3.5
2021,CDNS,3.769230769230769
2022,CDNS,3.25
2023,CDNS,3.3333333333333335
2020,CDW,4.222222222222222
2021,CDW,7.0
2022,CDW,4.545454545454546
2023,CDW,4.333333333333333
2021,CEG,4.0
2022,CEG,3.25
2020,CE,6.444444444444445
2021,CE,4.4
2022,CE,4.666666666666667
2023,CE,3.3333333333333335
2022,CFG,5.833333333333333
2023,CFG,4.5
2020,CF,4.2727272727272725
2021,CF,2.7777777777777777
2022,CF,6.0
2023,CF,5.0
2020,CHD,5.125
2021,CHD,4.666666666666667
2022,CHD,5.7272727272727275
2023,CHD,3.75
2020,CHRW,5.5
2021,CHRW,5.0
2022,CHRW,5.0
2023,CHRW,1.5
2020,CHTR,3.75
2021,CHTR,3.111111111111111
2022,CHTR,6.0
2020,CINF,5.25
2021,CINF,4.8
2022,CINF,3.5454545454545454
2020,CI,5.857142857142857
2021,CI,5.375
2022,CI,5.125
2023,CI,2.3333333333333335
2022,CLX,4.333333333333333
2023,CLX,4.222222222222222
2020,CL,5.166666666666667
2021,CL,6.0
2022,CL,4.4
2023,CL,2.0714285714285716
2020,CMCSA,5.166666666666667
2021,CMCSA,5.4
2022,CMCSA,6.0
2023,CMCSA,4.0
2020,CME,3.9444444444444446
2021,CME,4.25
2022,CME,3.611111111111111
2023,CME,3.0
2020,CMG,5.636363636363637
2021,CMG,5.222222222222222
2022,CMG,5.25
2023,CMG,3.5
2020,CMI,5.230769230769231
2021,CMI,3.6
2022,CMI,2.3333333333333335
2023,CMI,4.5
2020,CMS,4.6
2021,CMS,3.0
2022,CMS,5.333333333333333
2023,CMS,5.0
2020,CNC,4.083333333333333
2021,CNC,6.4
2022,CNC,2.625
2023,CNC,5.0
2020,CNP,5.857142857142857
2021,CNP,4.4
2022,CNP,5.0
2023,CNP,4.25
2020,COF,4.428571428571429
2021,COF,4.928571428571429
2022,COF,3.25
2023,COF,2.8333333333333335
2020,COO,3.8461538461538463
2023,COO,4.5
2020,COR,5.882352941176471
2021,COR,2.789473684210526
2022,COR,4.5
2023,COR,3.5
2020,COST,6.0625
2021,COST,4.666666666666667
2022,COST,4.0
2023,COST,2.8333333333333335
2020,CPAY,4.833333333333333
2021,CPAY,2.7777777777777777
2022,CPAY,3.1
2023,CPAY,3.5
2020,CPB,4.5
2021,CPB,6.0
2022,CPB,3.0
2020,CPRT,4.666666666666667
2021,CPRT,1.0
2022,CPRT,3.0
2023,CPRT,3.5
2020,CPT,6.071428571428571
2021,CPT,3.230769230769231
2022,CPT,3.6666666666666665
2023,CPT,4.0
2020,CRL,4.571428571428571
2021,CRL,5.7
2022,CRL,3.2666666666666666
2023,CRL,4.8
2020,CRM,3.888888888888889
2021,CRM,5.857142857142857
2022,CRM,6.833333333333333
2023,CRM,4.0
2020,CRWD,6.0
2021,CRWD,3.9
2022,CRWD,4.363636363636363
2023,CRWD,4.5
2020,CSCO,5.2
2021,CSCO,5.3
2022,CSCO,2.0
2023,CSCO,2.5
2020,CSGP,3.4545454545454546
2021,CSGP,5.6
2022,CSGP,2.909090909090909
2023,CSGP,3.3333333333333335
2020,CSX,5.4
2021,CSX,3.875
2022,CSX,5.0
2023,CSX,2.857142857142857
2020,CTAS,2.25
2021,CTAS,2.7142857142857144
2022,CTAS,4.0
2023,CTAS,2.75
2020,CTSH,5.416666666666667
2021,CTSH,6.769230769230769
2022,CTSH,4.7272727272727275
2023,CTSH,4.333333333333333
2020,CTVA,3.6666666666666665
2021,CTVA,5.714285714285714
2022,CTVA,5.090909090909091
2023,CTVA,4.285714285714286
2020,CVS,6.428571428571429
2021,CVS,5.571428571428571
2022,CVS,5.2727272727272725
2023,CVS,5.142857142857143
2020,CVX,5.785714285714286
2021,CVX,5.3076923076923075
2022,CVX,3.1818181818181817
2023,CVX,5.0
2020,CZR,3.375
2021,CZR,5.714285714285714
2022,CZR,4.875
2023,CZR,5.166666666666667
2020,DAL,5.785714285714286
2021,DAL,6.111111111111111
2022,DAL,6.375
2023,DAL,4.857142857142857
2020,DAY,3.6666666666666665
2021,DAY,6.333333333333333
2022,DAY,5.333333333333333
2023,DAY,4.666666666666667
2020,DD,4.3
2021,DD,4.153846153846154
2022,DD,4.7272727272727275
2023,DD,4.5
2020,DELL,4.5625
2021,DELL,6.615384615384615
2022,DELL,2.375
2023,DELL,3.2
2020,DE,6.833333333333333
2021,DE,3.4
2022,DE,3.6666666666666665
2023,DE,3.25
2020,DFS,4.0
2021,DFS,6.625
2022,DFS,3.75
2023,DFS,4.5
2020,DGX,4.3076923076923075
2021,DGX,5.217391304347826
2022,DGX,3.1666666666666665
2023,DGX,2.111111111111111
2020,DG,3.3076923076923075
2021,DG,6.090909090909091
2022,DG,4.0
2023,DG,3.0
2020,DHI,5.875
2021,DHI,4.166666666666667
2022,DHI,3.142857142857143
2023,DHI,4.125
2020,DHR,3.4
2021,DHR,6.2
2022,DHR,4.125
2023,DHR,3.4
2020,DIS,5.333333333333333
2021,DIS,4.521739130434782
2022,DIS,4.5
2023,DIS,4.0
2020,DLR,5.625
2021,DLR,3.619047619047619
2022,DLR,3.75
2023,DLR,4.083333333333333
2020,DLTR,5.909090909090909
2021,DLTR,5.714285714285714
2022,DLTR,6.4
2023,DLTR,3.3333333333333335
2020,DOC,7.5
2021,DOC,5.333333333333333
2022,DOC,6.2
2023,DOC,3.1666666666666665
2020,DOV,6.25
2020,DOW,6.666666666666667
2021,DOW,5.25
2022,DOW,4.333333333333333
2023,DOW,4.125
2020,DPZ,4.722222222222222
2021,DPZ,4.909090909090909
2022,DPZ,5.666666666666667
2023,DPZ,4.6
2020,DRI,4.2
2021,DRI,2.5
2022,DRI,3.6666666666666665
2023,DRI,4.285714285714286
2020,DUK,5.642857142857143
2021,DUK,2.5
2022,DUK,5.666666666666667
2023,DUK,4.0
2020,DVA,6.285714285714286
2021,DVA,5.0
2022,DVA,3.7
2023,DVA,3.2
2020,DXCM,5.0
2021,DXCM,4.75
2022,DXCM,5.333333333333333
2023,DXCM,3.0
2023,D,2.6
2020,EA,4.9375
2021,EA,4.8
2022,EA,4.545454545454546
2023,EA,2.3333333333333335
2020,EBAY,3.7777777777777777
2021,EBAY,3.7
2022,EBAY,5.0
2023,EBAY,4.0
2020,ECL,5.555555555555555
2021,ECL,5.583333333333333
2022,ECL,5.625
2023,ECL,4.333333333333333
2020,ED,2.75
2021,ED,3.4545454545454546
2022,ED,5.6
2023,ED,4.0
2020,EFX,4.454545454545454
2021,EFX,3.076923076923077
2022,EFX,4.75
2023,EFX,2.1666666666666665
2020,EG,3.5454545454545454
2021,EG,4.363636363636363
2023,EG,4.0
2020,ELV,5.545454545454546
2021,ELV,5.666666666666667
2022,ELV,5.1
2023,ELV,2.8
2020,EL,2.8333333333333335
2021,EL,4.166666666666667
2022,EL,4.0
2023,EL,3.0
2023,EMN,3.0
2020,EMR,4.071428571428571
2021,EMR,5.0
2022,EMR,3.4285714285714284
2023,EMR,4.5
2020,ENPH,5.875
2021,ENPH,5.461538461538462
2022,ENPH,5.6
2023,ENPH,2.6666666666666665
2020,EOG,4.777777777777778
2021,EOG,5.7
2022,EOG,6.555555555555555
2023,EOG,1.0
2020,EPAM,5.714285714285714
2021,EPAM,5.166666666666667
2022,EPAM,4.875
2023,EPAM,3.0
2020,EQIX,3.9444444444444446
2021,EQIX,5.5
2022,EQIX,4.5
2023,EQIX,4.0
2023,EQR,4.25
2020,EQT,4.875
2021,EQT,5.666666666666667
2022,EQT,5.0
2023,EQT,3.3333333333333335
2020,ERIE,6.277777777777778
2021,ERIE,3.375
2022,ERIE,3.3333333333333335
2023,ERIE,1.8
2020,ESS,6.083333333333333
2021,ESS,5.833333333333333
2022,ESS,2.8
2023,ESS,4.2
2020,ES,4.333333333333333
2021,ES,4.833333333333333
2020,ETN,4.6
2021,ETN,3.7777777777777777
2022,ETN,2.8181818181818183
2023,ETN,4.0
2021,ETR,4.416666666666667
2022,ETR,4.0
2023,ETR,3.909090909090909
2020,EVRG,3.875
2021,EVRG,3.7333333333333334
2022,EVRG,4.0
2023,EVRG,2.2857142857142856
2020,EW,3.2
2021,EW,4.125
2022,EW,3.8333333333333335
2023,EW,3.3333333333333335
2020,EXC,5.166666666666667
2021,EXC,5.166666666666667
2022,EXC,2.0
2023,EXC,5.0
2020,EXPD,4.318181818181818
2021,EXPD,4.538461538461538
2022,EXPD,5.555555555555555
2023,EXPD,3.6470588235294117
2020,EXPE,4.611111111111111
2021,EXPE,4.318181818181818
2022,EXPE,5.588235294117647
2023,EXPE,4.0
2020,EXR,1.6666666666666667
2021,EXR,1.6666666666666667
2022,EXR,2.6666666666666665
2023,EXR,2.6666666666666665
2020,FAST,5.8
2021,FAST,4.875
2022,FAST,4.153846153846154
2023,FAST,3.6666666666666665
2020,FDS,2.8
2021,FDS,2.6666666666666665
2022,FDS,4.5
2023,FDS,3.0
2020,FDX,5.611111111111111
2021,FDX,5.285714285714286
2022,FDX,2.875
2023,FDX,3.7142857142857144
2020,FFIV,4.0
2021,FFIV,3.8
2022,FFIV,5.0
2023,FFIV,3.0
2020,FICO,4.714285714285714
2021,FICO,5.0
2022,FICO,3.5
2023,FICO,3.25
2023,FIS,2.4285714285714284
2020,FITB,5.818181818181818
2021,FITB,7.666666666666667
2022,FITB,5.5
2023,FITB,5.0
2020,FI,4.315789473684211
2021,FI,5.090909090909091
2022,FI,4.5
2023,FI,2.75
2020,FMC,6.5
2021,FMC,5.25
2022,FMC,4.333333333333333
2023,FMC,3.75
2020,FRT,5.4
2021,FRT,3.5555555555555554
2022,FRT,5.333333333333333
2023,FRT,4.625
2020,FSLR,4.666666666666667
2021,FSLR,6.2
2022,FSLR,2.5
2023,FSLR,4.666666666666667
2020,FTNT,6.181818181818182
2021,FTNT,7.2
2022,FTNT,5.3
2023,FTNT,3.8
2020,FTV,5.6
2021,FTV,4.111111111111111
2022,FTV,4.857142857142857
2023,FTV,1.0
2020,F,5.333333333333333
2021,F,5.555555555555555
2022,F,4.7272727272727275
2023,F,5.666666666666667
2020,GDDY,5.181818181818182
2021,GDDY,6.0
2022,GDDY,5.0
2023,GDDY,4.25
2020,GD,6.0
2021,GD,3.8333333333333335
2022,GD,4.4
2023,GD,3.6666666666666665
2022,GEHC,5.375
2023,GEHC,4.857142857142857
2020,GEN,3.6153846153846154
2021,GEN,2.4444444444444446
2022,GEN,4.8
2023,GEN,3.3333333333333335
2020,GILD,4.133333333333334
2021,GILD,4.5
2022,GILD,6.857142857142857
2023,GILD,4.6
2020,GIS,4.4
2021,GIS,5.375
2022,GIS,4.5
2023,GIS,4.0
2020,GLW,5.6
2021,GLW,4.833333333333333
2022,GLW,4.4
2023,GLW,3.8333333333333335
2020,GL,5.142857142857143
2021,GL,4.090909090909091
2022,GL,4.428571428571429
2023,GL,4.285714285714286
2023,GM,4.75
2020,GNRC,8.333333333333334
2021,GNRC,6.75
2022,GNRC,4.0
2023,GNRC,3.0
2020,GOOG,3.769230769230769
2021,GOOG,5.444444444444445
2022,GOOG,3.125
2023,GOOG,1.8
2020,GPC,3.1363636363636362
2021,GPC,3.3333333333333335
2022,GPC,4.0
2023,GPC,2.75
2021,GPN,3.6
2022,GPN,4.909090909090909
2023,GPN,3.5
2020,GRMN,4.7
2021,GRMN,4.413793103448276
2022,GRMN,4.642857142857143
2023,GRMN,3.0
2020,GS,5.0
2021,GS,5.125
2022,GS,5.25
2023,GS,2.6666666666666665
2020,GWW,6.444444444444445
2021,GWW,5.909090909090909
2022,GWW,4.2727272727272725
2023,GWW,4.166666666666667
2020,HAL,5.5
2021,HAL,5.0
2022,HAL,2.0
2023,HAL,1.0
2020,HAS,4.5
2021,HAS,6.857142857142857
2022,HAS,4.625
2023,HAS,4.7
2023,HBAN,4.0
2020,HCA,6.181818181818182
2021,HCA,4.6
2022,HCA,4.9
2023,HCA,4.285714285714286
2020,HD,6.083333333333333
2021,HD,4.3
2022,HD,4.428571428571429
2023,HD,3.6666666666666665
2021,HES,3.0833333333333335
2022,HES,4.533333333333333
2023,HES,2.75
2020,HII,4.8
2021,HII,5.0
2022,HII,3.1666666666666665
2023,HII,3.7142857142857144
2020,HLT,7.0
2021,HLT,6.4
2022,HLT,5.25
2023,HLT,3.6666666666666665
2020,HOLX,4.111111111111111
2021,HOLX,5.0
2022,HOLX,5.636363636363637
2023,HOLX,3.3333333333333335
2020,HPE,4.421052631578948
2021,HPE,6.375
2022,HPE,2.0
2023,HPE,4.5
2020,HPQ,7.0
2021,HPQ,4.666666666666667
2022,HPQ,4.25
2023,HPQ,3.0
2020,HRL,3.5
2021,HRL,3.5454545454545454
2022,HRL,1.0
2023,HRL,3.3333333333333335
2020,HSIC,6.4
2021,HSIC,5.571428571428571
2022,HSIC,6.0
2023,HSIC,2.3
2020,HST,5.0
2021,HST,4.4
2022,HST,6.0
2023,HST,4.333333333333333
2020,HSY,6.75
2021,HSY,3.3333333333333335
2022,HSY,6.0
2023,HSY,3.25
2020,HUBB,3.5
2021,HUBB,5.0
2022,HUBB,5.666666666666667
2023,HUBB,6.0
2020,HUM,4.7
2021,HUM,7.75
2022,HUM,5.6
2023,HUM,4.5
2020,HWM,4.133333333333334
2021,HWM,4.533333333333333
2022,HWM,4.0
2023,HWM,4.666666666666667
2020,IBM,2.9
2021,IBM,3.875
2022,IBM,3.5
2023,IBM,3.0
2023,ICE,4.555555555555555
2020,IDXX,5.555555555555555
2021,IDXX,6.454545454545454
2022,IDXX,5.428571428571429
2023,IDXX,4.0
2020,IEX,4.333333333333333
2021,IEX,3.875
2022,IEX,3.3076923076923075
2023,IEX,3.25
2020,IFF,5.0
2021,IFF,4.214285714285714
2022,IFF,6.125
2023,IFF,3.75
2020,INCY,3.125
2021,INCY,4.833333333333333
2022,INCY,4.2
2023,INCY,3.6
2020,INTU,4.090909090909091
2021,INTU,4.769230769230769
2022,INTU,4.428571428571429
2023,INTU,3.6
2020,INVH,6.142857142857143
2021,INVH,4.933333333333334
2022,INVH,5.0
2023,INVH,6.285714285714286
2020,IPG,4.833333333333333
2021,IPG,4.25
2022,IPG,5.4
2023,IPG,4.125
2020,IQV,4.142857142857143
2023,IQV,3.5
2020,IRM,5.8
2021,IRM,3.8333333333333335
2022,IRM,5.0
2023,IRM,4.0
2020,IR,3.5714285714285716
2021,IR,3.95
2022,IR,5.333333333333333
2023,IR,4.0
2020,ISRG,5.125
2020,ITW,6.2
2021,ITW,5.5
2022,ITW,4.111111111111111
2023,ITW,3.6666666666666665
2020,IT,4.6923076923076925
2021,IT,4.133333333333334
2022,IT,5.111111111111111
2023,IT,4.125
2020,IVZ,5.0
2021,IVZ,4.75
2022,IVZ,3.090909090909091
2023,IVZ,2.75
2020,JBHT,3.857142857142857
2021,JBHT,6.666666666666667
2022,JBHT,5.0
2023,JBHT,3.6666666666666665
2020,JBL,6.833333333333333
2021,JBL,4.166666666666667
2022,JBL,4.777777777777778
2023,JBL,3.8
2020,JCI,4.75
2021,JCI,3.5
2022,JCI,4.333333333333333
2023,JCI,4.333333333333333
2020,JKHY,3.5
2021,JKHY,4.5
2022,JKHY,3.6
2023,JKHY,3.0
2020,JNJ,3.0
2021,JNJ,3.0833333333333335
2022,JNJ,3.8
2023,JNJ,1.8571428571428572
2021,JNPR,4.25
2022,JNPR,4.666666666666667
2023,JNPR,3.6666666666666665
2020,JPM,4.888888888888889
2021,JPM,6.666666666666667
2022,JPM,4.6
2023,JPM,4.4
2020,J,4.4
2021,J,4.5
2022,J,5.333333333333333
2023,J,4.6
2020,KDP,3.3333333333333335
2021,KDP,5.933333333333334
2022,KDP,7.2
2023,KDP,2.75
2020,KEYS,3.0
2021,KEYS,4.0
2022,KEYS,3.75
2023,KEY,1.5
2020,KHC,3.375
2021,KHC,5.2105263157894735
2022,KHC,5.0
2023,KHC,2.5
2020,KIM,4.586206896551724
2023,KIM,3.1666666666666665
2020,KKR,6.2
2021,KKR,4.857142857142857
2022,KKR,6.166666666666667
2023,KKR,3.75
2020,KLAC,4.636363636363637
2021,KLAC,4.375
2022,KLAC,5.25
2023,KLAC,4.0
2020,KMB,4.6
2021,KMB,5.5
2022,KMB,3.75
2023,KMB,2.5
2020,KMI,6.2
2021,KMI,4.3
2023,KMI,4.0
2020,KMX,4.333333333333333
2021,KMX,5.777777777777778
2022,KMX,5.0
2023,KMX,4.0
2020,KO,5.0
2021,KO,5.333333333333333
2022,KO,5.0
2023,KO,4.0
2020,KR,3.888888888888889
2021,KR,5.222222222222222
2022,KR,5.375
2023,KR,3.5
2023,KVUE,3.75
2020,K,5.5
2021,K,5.071428571428571
2022,K,4.615384615384615
2023,K,4.428571428571429
2020,LDOS,4.363636363636363
2021,LDOS,5.3
2022,LDOS,6.0
2023,LDOS,4.0
2020,LEN,3.5833333333333335
2021,LEN,3.727272727272727
2022,LEN,3.625
2023,LEN,3.75
2022,LHX,3.0
2023,LHX,4.0
2020,LH,4.384615384615385
2021,LH,4.25
2022,LH,5.533333333333333
2023,LH,4.0
2020,LII,4.916666666666667
2021,LII,4.090909090909091
2022,LII,5.125
2023,LII,4.5
2020,LIN,5.833333333333333
2021,LIN,5.5
2022,LIN,4.0
2023,LIN,2.8
2020,LKQ,4.4
2021,LKQ,5.375
2022,LKQ,3.3333333333333335
2023,LKQ,2.5714285714285716
2020,LLY,3.7
2021,LLY,3.909090909090909
2022,LLY,6.181818181818182
2023,LLY,4.666666666666667
2020,LMT,4.85
2021,LMT,5.714285714285714
2022,LMT,4.0
2023,LMT,2.0
2020,LNT,6.285714285714286
2021,LNT,5.1
2022,LNT,3.5
2023,LNT,4.333333333333333
2020,LOW,4.181818181818182
2021,LOW,4.571428571428571
2022,LOW,5.083333333333333
2023,LOW,4.2
2020,LRCX,4.285714285714286
2021,LRCX,6.625
2022,LRCX,6.8
2023,LRCX,4.0
2020,LULU,5.7272727272727275
2021,LULU,4.384615384615385
2022,LULU,2.2857142857142856
2023,LULU,4.538461538461538
2020,LUV,4.866666666666666
2021,LUV,5.285714285714286
2022,LUV,7.4
2023,LUV,4.1
2020,LVS,6.0
2021,LVS,5.153846153846154
2022,LVS,4.5
2023,LVS,3.0
2020,LW,5.666666666666667
2021,LW,4.2
2022,LW,4.285714285714286
2023,LW,5.0
2020,LYB,4.454545454545454
2021,LYB,5.571428571428571
2022,LYB,4.0
2023,LYB,4.0
2020,LYV,4.571428571428571
2021,LYV,4.916666666666667
2022,LYV,3.1176470588235294
2023,LYV,4.8
2020,L,4.7
2021,L,5.090909090909091
2022,L,4.5625
2023,L,5.0
2020,MAA,4.111111111111111
2021,MAA,5.222222222222222
2022,MAA,2.6315789473684212
2023,MAA,3.0
2020,MAS,4.571428571428571
2021,MAS,5.428571428571429
2022,MAS,3.4285714285714284
2023,MAS,2.3333333333333335
2020,MA,6.538461538461538
2021,MA,3.125
2022,MA,4.1
2023,MA,2.6666666666666665
2020,MCHP,4.0
2021,MCHP,3.066666666666667
2022,MCHP,5.214285714285714
2023,MCHP,4.714285714285714
2020,MCK,3.6666666666666665
2021,MCK,5.5
2022,MCK,4.0
2023,MCK,4.5
2020,MCO,4.2
2021,MCO,4.5
2022,MCO,3.7142857142857144
2023,MCO,5.5
2020,MDLZ,4.875
2021,MDLZ,3.5
2022,MDLZ,5.555555555555555
2023,MDLZ,4.75
2020,MDT,4.428571428571429
2021,MDT,5.166666666666667
2022,MDT,4.6
2023,MDT,4.6
2020,META,6.428571428571429
2021,META,5.25
2022,META,5.6
2023,META,4.2
2020,MET,7.666666666666667
2023,MET,3.2
2020,MGM,5.555555555555555
2021,MGM,5.222222222222222
2022,MGM,4.833333333333333
2023,MGM,2.0
2020,MHK,3.4
2021,MHK,5.333333333333333
2022,MHK,2.8666666666666667
2023,MHK,3.3333333333333335
2020,MKC,5.142857142857143
2021,MKC,4.923076923076923
2022,MKC,5.125
2023,MKC,4.5
2020,MKTX,4.428571428571429
2021,MKTX,3.1666666666666665
2022,MKTX,4.0
2023,MKTX,3.5
2020,MLM,3.4
2021,MLM,4.833333333333333
2022,MLM,3.4285714285714284
2023,MLM,2.7142857142857144
2020,MMC,6.181818181818182
2021,MMC,4.066666666666666
2022,MMC,5.75
2023,MMC,1.8333333333333333
2020,MMM,5.3125
2021,MMM,4.0
2022,MMM,6.0
2023,MMM,6.0
2020,MNST,5.166666666666667
2021,MNST,6.0
2022,MNST,6.333333333333333
